"","playerID","fg_playerID","POS","inducted","play_era","GIDP","GS","InnOuts","PO","A","E","DP","PB","WP","SB_against","CS_for","ZR","Triple Crown","500_hr","3000_hit","1500_runs","1500_rbi","2500_G","ped_use","Name","G","AB","PA","H","1B","2B","3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB%","K%","BB/K","OBP","SLG","OPS","ISO","BABIP","wOBA","WAR","wRC+","Spd","Def","AVG+","BB%+","K%+","OBP+","SLG+","ISO+","BABIP+","all_star_appearances","num_gold_gloves","num_mvp","num_ws_mvp","silver_slugger","hank_aaron_award"
"431","ausmubr01",546,"C","0","Modern",201,1767,47620,12856,960,80,133,61,0,894,480,0,"0","No","No","No","No","No","No","Brad Ausmus",1971,6279,7102,1579,1195,270,34,80,718,607,634,69,1034,69,37,82,201,102,53,0.251,0.089,0.146,0.61,0.325,0.344,0.669,0.092,0.288,0.299,17.6,76,4.2,187.8,93,98,90,95,80,57,96,1,3,0,0,0,0
"432","baylodo01",1000700,"LF","0","Free Agency",196,911,24229,2716,110,58,80,0,0,0,0,0,"0","No","No","No","No","No","No","Don Baylor",2292,8198,9401,2135,1403,366,28,338,1236,1276,805,91,1069,267,115,16,196,285,120,0.26,0.086,0.114,0.75,0.342,0.436,0.777,0.175,0.26,0.347,29.4,118,5,-233.5,100,100,87,104,111,135,92,1,0,1,0,3,0
"433","belanma01",1000786,"SS","0","Free Agency",83,1691,46382,3040,5831,211,1061,0,0,0,0,0,"0","No","No","No","No","No","No","Mark Belanger",2016,5784,6602,1316,1088,175,33,20,676,389,576,22,839,42,45,155,83,167,75,0.228,0.087,0.127,0.69,0.3,0.28,0.58,0.052,0.261,0.272,34.9,71,5.1,345.6,89,99,97,92,74,43,94,1,8,0,0,0,0
"434","berryke01",1000908,"CF","0","Expansion",108,1098,30556,2722,85,30,15,0,0,0,0,0,"0","No","No","No","No","No","No","Ken Berry",1384,4136,4545,1053,822,150,23,58,422,343,298,31,569,30,17,64,108,45,46,0.255,0.066,0.125,0.52,0.308,0.344,0.652,0.089,0.282,0.296,13.1,91,3.5,49.1,102,74,91,96,92,72,103,1,2,0,0,0,0
"435","bluegos01",1001090,"3B","0","Live Ball",2,0,0,2278,3926,250,448,0,0,0,0,0,"0","No","No","No","No","No","No","Ossie Bluege",1867,6440,7452,1751,1365,276,67,43,883,848,723,0,515,71,0,218,2,140,87,0.272,0.097,0.069,1.4,0.352,0.356,0.707,0.084,0.29,0.336,26.5,89,5,124.8,94,106,106,98,86,68,96,1,0,0,0,0,0
"436","booneaa01",311,"3B","0","Modern",74,1017,27095,1348,2033,139,259,0,0,0,0,0,"0","No","No","No","No","No","No","Aaron Boone",1152,3871,4333,1017,658,216,17,126,519,555,303,20,707,80,36,39,74,107,30,0.263,0.07,0.163,0.43,0.326,0.425,0.751,0.162,0.29,0.327,10,93,5,-14.1,97,78,100,96,98,100,97,1,0,0,0,0,0
"437","brosisc01",1001477,"RF","0","Steroids",84,1054,28295,1219,1821,119,222,0,0,0,0,0,"0","No","No","No","No","No","No","Scott Brosius",1146,3888,4356,1001,652,200,8,141,544,531,348,12,699,47,41,32,84,57,30,0.257,0.08,0.16,0.5,0.323,0.422,0.745,0.164,0.278,0.326,15.7,94,3.9,42.4,95,87,101,94,98,103,93,1,1,0,1,0,0
"438","bucknbi01",1001625,"LF","0","Free Agency",247,2112,55942,15126,1379,146,1203,0,0,0,0,0,"0","No","No","No","No","Yes","No","Bill Buckner",2517,9397,10037,2715,1993,499,49,174,1077,1208,450,111,453,42,97,47,247,183,73,0.289,0.045,0.045,0.99,0.321,0.408,0.729,0.119,0.287,0.323,18.8,97,4.3,-120.9,110,51,35,97,104,93,100,1,0,0,0,0,0
"439","buhneja01",1001638,"RF","0","Steroids",123,1352,35220,2537,100,33,28,0,0,0,0,0,"0","No","No","No","No","No","No","Jay Buhner",1472,5013,5927,1273,711,233,19,310,797,965,792,41,1406,56,54,12,123,6,24,0.254,0.134,0.237,0.56,0.359,0.494,0.852,0.24,0.287,0.371,22.3,123,2.6,-142.1,95,146,156,106,118,160,97,1,1,0,0,0,0
"440","bumbral01",1001649,"CF","0","Free Agency",74,1140,29974,2975,68,44,10,0,0,0,0,0,"0","No","No","No","No","No","No","Al Bumbry",1496,5053,5619,1422,1096,220,52,54,778,402,471,30,709,21,30,44,74,254,92,0.281,0.084,0.126,0.66,0.343,0.378,0.721,0.096,0.317,0.328,22.6,106,6.4,-22.8,107,99,101,105,97,76,112,1,0,0,0,0,0
"441","burnije01",867,"RF","0","Modern",99,1502,39625,2913,93,71,18,0,0,0,0,0,"0","No","No","No","No","No","No","Jeromy Burnitz",1694,5710,6580,1447,805,298,29,315,917,981,739,75,1376,78,43,9,99,74,58,0.253,0.112,0.209,0.54,0.345,0.481,0.826,0.228,0.279,0.354,25.1,110,4,-44.3,94,122,129,101,111,140,93,1,0,0,0,0,0
"442","butlebr01",1001772,"CF","0","Steroids",62,2080,54791,5296,122,41,32,0,0,0,0,0,"0","No","No","No","No","No","No","Brett Butler",2213,8180,9545,2375,1913,277,131,54,1359,578,1129,23,907,38,51,147,62,558,257,0.29,0.118,0.095,1.24,0.377,0.376,0.753,0.086,0.319,0.344,42.2,115,6.9,-76.5,110,136,66,114,94,63,110,1,0,0,0,0,0
"443","camermi01",1070,"CF","0","Modern",114,1807,48572,4954,76,71,21,0,0,0,0,0,"0","No","No","No","No","No","No","Mike Cameron",1955,6839,7884,1700,980,383,59,278,1064,968,867,19,1901,87,60,31,114,297,83,0.249,0.11,0.241,0.46,0.338,0.444,0.782,0.195,0.301,0.341,50.6,107,6.2,130.4,92,124,147,99,103,120,100,1,3,0,0,0,0
"444","cannich01",1001915,"C","0","Expansion",67,617,15970,3162,333,62,42,50,109,255,174,21,"0","No","No","No","No","No","No","Chris Cannizzaro",740,1950,2240,458,362,66,12,18,132,169,241,35,354,7,14,28,67,3,17,0.235,0.108,0.158,0.68,0.319,0.309,0.628,0.074,0.276,0.287,6.7,78,2.1,50.5,90,124,115,97,79,58,97,1,0,0,0,0,0
"445","cartyri01",1002025,"LF","0","Free Agency",206,853,21127,1846,65,51,52,2,5,6,5,0,"0","No","No","No","No","No","No","Rico Carty",1651,5606,6318,1677,1178,278,17,204,712,890,642,65,663,13,54,3,206,21,26,0.299,0.102,0.105,0.97,0.369,0.464,0.833,0.165,0.307,0.371,34.7,132,2.1,-111.7,114,120,80,113,119,130,108,1,0,0,0,0,0
"446","casanpa01",1002030,"C","0","Expansion",78,729,19832,4040,395,69,65,65,135,314,210,21,"0","No","No","No","No","No","No","Paul Casanova",859,2786,2930,627,478,87,12,50,214,252,101,25,430,9,24,10,78,2,10,0.225,0.034,0.147,0.23,0.252,0.319,0.571,0.094,0.248,0.255,1.5,60,2.2,64.3,90,38,108,79,84,73,91,1,0,0,0,0,0
"447","chambch01",1002119,"1B","0","Free Agency",166,1898,50871,17771,1351,130,1687,0,0,0,0,0,"0","No","No","No","No","No","No","Chris Chambliss",2175,7571,8314,2109,1490,392,42,185,912,972,632,99,926,27,56,19,166,40,35,0.279,0.076,0.111,0.68,0.334,0.415,0.749,0.136,0.295,0.334,25.9,108,3.2,-87.9,107,87,87,102,108,112,104,1,1,0,0,0,0
"448","chapmsa01",1002152,"OF","0","Integration",137,0,0,3727,120,111,32,0,0,0,0,0,"0","No","No","No","No","No","No","Sam Chapman",1368,4988,5600,1329,887,210,52,180,754,773,562,0,682,15,0,35,137,41,38,0.266,0.1,0.122,0.82,0.342,0.438,0.78,0.171,0.278,0.36,18.3,103,4.2,-27.3,97,94,147,97,109,133,97,1,0,0,0,0,0
"449","clarkto02",182,"1B","0","Modern",133,1022,27724,9351,709,75,927,0,0,0,0,0,"0","No","No","No","No","No","No","Tony Clark",1559,4532,5120,1188,693,233,11,251,629,824,527,55,1209,21,40,0,133,6,9,0.262,0.103,0.236,0.44,0.339,0.485,0.824,0.222,0.301,0.352,12.1,109,2,-94,97,115,146,99,112,137,100,1,0,0,0,0,0
"450","claytro01",226,"SS","0","Modern",218,1971,52141,3096,5904,242,1224,0,0,0,0,0,"0","No","No","No","No","No","No","Royce Clayton",2108,7379,8164,1904,1376,363,55,110,935,723,565,34,1415,45,62,113,218,231,100,0.258,0.069,0.173,0.4,0.312,0.367,0.679,0.109,0.303,0.3,18.2,76,5.5,155.4,96,78,109,92,86,69,101,1,0,0,0,0,0
"451","cuyleki01",1002914,"OF","1","Live Ball",53,0,0,4034,191,121,44,0,0,0,0,0,"0","No","No","No","No","No","No","Kiki Cuyler",1878,7161,8098,2299,1620,394,157,128,1305,1065,676,0,752,85,0,176,53,328,27,0.321,0.083,0.093,0.9,0.386,0.474,0.86,0.152,0.346,0.393,52.9,125,7.2,-45.1,110,109,136,111,115,124,114,1,0,0,0,0,0
"452","davalvi01",1003012,"CF","0","Free Agency",43,857,24659,2389,82,36,45,0,0,0,0,0,"0","No","No","No","No","No","No","Vic Davalillo",1458,4017,4296,1122,889,160,37,36,509,329,212,29,422,10,25,32,43,125,58,0.279,0.049,0.098,0.5,0.315,0.364,0.68,0.085,0.303,0.304,12.8,93,5.5,20.6,111,56,70,98,96,66,110,1,1,0,0,0,0
"453","decindo01",1003123,"3B","0","Free Agency",176,1543,40737,1483,3344,206,370,0,0,0,0,0,"0","No","No","No","No","No","No","Doug DeCinces",1649,5809,6534,1505,927,312,29,237,778,879,618,57,904,21,64,22,177,58,47,0.259,0.095,0.138,0.68,0.329,0.445,0.774,0.186,0.268,0.342,40.5,114,3.6,73.6,98,111,107,100,112,139,94,1,0,0,0,1,0
"454","disarga01",1003322,"SS","0","Steroids",105,1066,28179,1648,3197,131,675,0,0,0,0,0,"0","No","No","No","No","No","No","Gary DiSarcina",1086,3744,4032,966,732,186,20,28,444,355,154,0,306,36,21,77,106,47,44,0.258,0.038,0.076,0.5,0.292,0.341,0.633,0.083,0.273,0.283,7,65,4.3,121.4,96,41,49,86,80,54,92,1,0,0,0,0,0
"455","downibr01",1003451,"LF","0","Free Agency",197,1364,35469,4881,373,51,33,26,0,519,264,0,"0","No","No","No","No","No","No","Brian Downing",2344,7853,9309,2099,1436,360,28,275,1188,1074,1197,55,1127,129,70,60,197,50,44,0.267,0.129,0.121,1.06,0.37,0.425,0.796,0.158,0.28,0.36,48.4,124,3.1,-100.3,102,150,90,113,108,118,98,1,0,0,0,0,0
"456","dropowa01",1003510,"1B","0","Expansion",166,500,13540,9173,674,84,969,0,0,0,0,0,"0","No","No","No","No","No","No","Walt Dropo",1288,4124,4521,1113,771,168,22,152,478,704,328,12,582,24,23,22,166,5,6,0.27,0.073,0.129,0.56,0.326,0.432,0.757,0.162,0.282,0.341,6.7,98,2.5,-76,101,71,131,94,108,123,100,1,0,0,0,0,0
"457","floydcl01",518,"LF","0","Modern",85,1267,32504,2881,134,63,79,0,0,0,0,0,"0","No","No","No","No","No","No","Cliff Floyd",1621,5319,6063,1479,883,340,23,233,824,865,601,87,1064,91,48,4,85,148,43,0.278,0.099,0.175,0.56,0.358,0.482,0.84,0.204,0.306,0.36,24.7,118,4.8,-103.4,103,109,107,105,112,126,102,1,0,0,0,0,0
"458","gosligo01",1004893,"OF","1","Live Ball",0,0,0,4805,225,210,47,0,0,0,0,0,"0","No","No","No","Yes","No","No","Goose Goslin",2287,8656,9822,2735,1814,500,173,248,1483,1609,949,0,585,55,0,162,0,175,89,0.316,0.097,0.06,1.62,0.387,0.5,0.887,0.184,0.318,0.403,64.1,126,5.9,-43.2,109,105,90,107,120,147,105,1,0,0,0,0,0
"459","grudzma01",653,"2B","0","Modern",174,1731,45313,2945,4975,185,1097,0,0,0,0,0,"0","No","No","No","No","No","No","Mark Grudzielanek",1802,7052,7603,2040,1523,391,36,90,946,640,364,24,954,105,42,40,174,133,52,0.289,0.048,0.125,0.38,0.332,0.393,0.725,0.104,0.322,0.32,23.2,91,4.9,69.4,107,53,77,97,91,65,107,1,1,0,0,0,0
"460","hafeych01",1005191,"OF","1","Live Ball",28,0,0,2527,106,80,23,0,0,0,0,0,"0","No","No","No","No","No","No","Chick Hafey",1283,4625,5113,1466,894,341,67,164,777,833,372,0,477,33,0,83,28,70,7,0.317,0.073,0.093,0.78,0.372,0.526,0.898,0.209,0.327,0.402,32.8,131,5.4,-51.2,109,96,138,107,127,169,108,1,0,0,0,0,0
"461","hargrmi01",1005361,"1B","0","Free Agency",154,1419,37842,11603,1027,123,1043,0,0,0,0,0,"0","No","No","No","No","No","No","Mike Hargrove",1666,5564,6694,1614,1240,266,28,80,783,686,965,75,550,53,67,44,153,24,37,0.29,0.144,0.082,1.75,0.396,0.391,0.787,0.101,0.307,0.36,31,124,2.5,-96.2,110,171,65,121,100,79,108,1,0,0,0,0,0
"462","harpeto01",1005383,"LF","0","Expansion",87,1452,38693,2823,787,100,121,0,0,0,0,0,"0","No","No","No","No","No","No","Tommy Harper",1810,6269,7164,1609,1171,256,36,146,972,567,753,30,1080,35,31,76,87,408,116,0.257,0.105,0.151,0.7,0.338,0.379,0.717,0.122,0.288,0.327,22.8,104,6.2,-84.7,100,122,112,104,100,98,103,1,0,0,0,0,0
"463","hattogr01",1005496,"3B","0","Integration",62,233,6285,1492,2269,142,281,0,0,0,0,0,"0","No","No","No","No","No","No","Grady Hatton",1312,4206,4912,1068,778,166,33,91,562,533,646,5,430,13,8,39,62,42,9,0.254,0.132,0.088,1.5,0.354,0.374,0.728,0.12,0.265,0.344,15.7,98,3.8,-1.6,95,135,95,103,94,93,95,1,0,0,0,0,0
"464","hendeda01",1005630,"CF","0","Steroids",83,1242,33514,3334,99,55,28,0,0,0,0,0,"0","No","No","No","No","No","No","Dave Henderson",1538,5130,5677,1324,824,286,17,197,710,708,465,19,1105,22,41,19,82,50,38,0.258,0.082,0.195,0.42,0.32,0.436,0.756,0.178,0.291,0.336,26.3,109,3.6,18,98,95,138,97,109,131,102,1,0,0,0,0,0
"465","hickmji02",1005777,"RF","0","Expansion",99,1016,27459,3947,392,76,243,0,0,0,0,0,"0","No","No","No","No","No","No","Jim Hickman",1421,3974,4535,1002,655,163,25,159,518,560,491,36,832,16,29,25,99,17,19,0.252,0.108,0.183,0.59,0.335,0.426,0.76,0.174,0.28,0.341,13,108,3.2,-74.2,97,126,134,102,109,135,98,1,0,0,0,0,0
"466","hornebo01",1006026,"3B","0","Free Agency",111,998,25467,3641,1440,117,418,0,0,0,0,0,"0","No","No","No","No","No","No","Bob Horner",1020,3777,4213,1047,652,169,8,218,560,684,369,39,512,16,50,1,111,14,18,0.277,0.088,0.122,0.72,0.34,0.499,0.839,0.222,0.268,0.367,19.5,126,2.5,-73.2,105,100,94,103,129,178,93,1,0,0,0,0,0
"467","howelro02",1006104,"3B","0","Free Agency",86,832,21723,757,1676,141,171,0,0,0,0,0,"0","No","No","No","No","No","No","Roy Howell",1112,3791,4181,991,697,183,31,80,422,454,318,38,675,23,24,25,92,9,13,0.261,0.076,0.161,0.47,0.321,0.389,0.71,0.128,0.298,0.319,9.4,96,3,-23.9,99,90,131,98,100,101,105,1,0,0,0,0,0
"468","hrbekke01",1006117,"1B","0","Steroids",165,1567,40982,13725,1051,87,1331,0,0,0,0,0,"0","No","No","No","No","No","No","Kent Hrbek",1747,6192,7137,1749,1126,312,18,293,903,1086,838,110,798,26,66,15,166,37,26,0.282,0.117,0.112,1.05,0.367,0.481,0.848,0.198,0.282,0.371,37.6,126,2.7,-87.1,108,135,80,111,120,144,98,1,0,0,0,0,0
"469","hundlra01",1006189,"C","0","Free Agency",92,951,25460,5765,493,61,65,54,137,396,288,9,"0","No","No","No","No","No","No","Randy Hundley",1061,3442,3798,813,600,118,13,82,311,381,271,41,565,13,27,44,92,12,17,0.236,0.071,0.149,0.48,0.292,0.35,0.642,0.113,0.259,0.289,12.5,75,2.3,100.2,91,85,109,90,91,92,91,1,1,0,0,0,0
"470","ibanera01",607,"LF","0","Modern",166,1598,42586,3678,170,49,114,0,0,0,0,0,"0","No","No","No","No","No","No","Raul Ibanez",2161,7471,8278,2034,1254,424,51,305,1055,1207,713,83,1374,29,63,2,166,50,29,0.272,0.086,0.166,0.52,0.335,0.465,0.801,0.193,0.295,0.344,19.3,110,3.9,-174.9,102,102,97,101,110,124,99,1,0,0,0,0,0
"471","irvinmo01",1006275,"LF","1","Integration",81,245,6640,2084,158,43,121,0,0,0,0,0,"0","No","No","No","No","No","No","Monte Irvin",1035,3495,4008,1065,734,151,43,137,571,687,467,5,220,26,11,26,81,52,7,0.305,0.117,0.076,1.6,0.39,0.49,0.88,0.185,0.288,0.4,31.6,136,4.9,-1,113,125,78,114,122,142,103,1,0,0,0,0,0
"472","jackstr01",1006314,"SS","1","Live Ball",39,0,0,3174,5178,423,857,0,0,0,0,0,"0","No","No","No","No","No","No","Travis Jackson",1656,6086,6679,1768,1256,291,86,135,833,929,412,0,565,10,0,171,39,71,13,0.291,0.062,0.085,0.73,0.337,0.433,0.77,0.143,0.303,0.351,46.2,101,5.1,226.8,100,80,126,96,105,117,100,1,0,0,0,0,0
"473","johnsal01",1006418,"LF","0","Expansion",143,956,24340,1641,61,84,9,0,0,0,0,0,"0","No","No","No","No","No","No","Alex Johnson",1322,4623,4948,1331,1040,180,33,78,550,525,244,43,626,36,33,12,143,113,63,0.288,0.049,0.127,0.39,0.326,0.392,0.718,0.104,0.317,0.323,8.4,103,4.9,-99.1,112,58,94,101,104,86,113,1,0,0,0,0,0
"474","jonescl01",1006540,"LF","0","Expansion",108,1080,28717,2280,83,51,22,0,0,0,0,0,"0","No","No","No","No","No","No","Cleon Jones",1213,4263,4730,1196,887,183,33,93,565,524,360,42,702,40,41,26,108,91,48,0.281,0.076,0.148,0.51,0.339,0.404,0.744,0.124,0.314,0.335,17.9,112,4.8,-56.1,108,88,111,104,106,102,110,1,0,0,0,0,0
"475","jordabr01",658,"RF","0","Modern",118,1289,33816,2852,96,35,32,0,0,0,0,0,"0","No","No","No","No","No","No","Brian Jordan",1456,5160,5646,1454,966,267,37,184,755,821,353,25,842,74,57,2,118,119,48,0.282,0.063,0.149,0.42,0.333,0.455,0.788,0.173,0.303,0.341,31.7,105,5.3,94.5,104,68,93,98,106,110,101,1,0,0,0,0,0
"476","joynewa01",1006637,"1B","0","Steroids",168,1798,48180,16081,1470,99,1611,0,0,0,0,0,"0","No","No","No","No","No","No","Wally Joyner",2033,7127,8115,2060,1421,409,26,204,973,1106,833,108,825,38,91,26,168,60,39,0.289,0.103,0.102,1.01,0.362,0.44,0.802,0.151,0.3,0.352,36.2,116,3.3,-60.9,109,114,67,108,107,104,102,1,0,0,0,0,0
"477","kleskry01",1041,"LF","0","Modern",125,1533,37739,6660,489,78,503,0,0,0,0,0,"0","No","No","No","No","No","No","Ryan Klesko",1736,5611,6523,1564,910,343,33,278,874,987,817,84,1077,29,55,4,125,91,41,0.279,0.125,0.165,0.76,0.37,0.5,0.87,0.222,0.298,0.372,30.1,127,4.1,-135.6,103,137,101,108,116,138,99,1,0,0,0,0,0
"478","kraneed01",1007140,"LF","0","Free Agency",138,1379,36668,10840,789,81,901,0,0,0,0,0,"0","No","No","No","No","No","No","Ed Kranepool",1853,5436,5997,1418,1050,225,25,118,536,614,454,89,581,14,58,35,138,15,27,0.261,0.076,0.097,0.78,0.316,0.377,0.693,0.116,0.271,0.309,5.9,95,2.2,-101.7,100,90,72,97,98,93,95,1,0,0,0,0,0
"479","lankfra01",1044,"CF","0","Steroids",77,1485,39309,3530,72,63,11,0,0,0,0,0,"0","No","No","No","No","No","No","Ray Lankford",1701,5747,6675,1561,913,356,54,238,968,874,828,68,1550,36,53,10,78,258,117,0.272,0.124,0.232,0.53,0.364,0.477,0.84,0.205,0.33,0.365,39.8,123,6.1,-5,101,138,147,108,114,136,111,1,0,0,0,0,0
"480","lansfca01",1007331,"3B","0","Free Agency",166,1765,46342,2098,2847,153,311,0,0,0,0,0,"0","No","No","No","No","No","No","Carney Lansford",1862,7158,7905,2074,1551,332,40,151,1007,874,553,45,719,64,77,53,166,224,104,0.29,0.07,0.091,0.77,0.343,0.411,0.753,0.121,0.302,0.337,33.9,111,5.1,-42,110,82,70,104,103,89,106,1,0,0,0,1,0
"481","lazzeto01",1007422,"2B","1","Live Ball",8,0,0,3688,4944,314,873,0,0,0,0,0,"0","No","No","No","No","No","No","Tony Lazzeri",1740,6297,7303,1840,1213,334,115,178,986,1191,869,0,864,21,0,116,8,148,79,0.292,0.119,0.118,1.01,0.38,0.467,0.846,0.174,0.316,0.387,50.1,121,5.8,49,101,128,172,106,112,137,105,1,0,0,0,0,0
"482","lockmwh01",1007694,"LF","0","Integration",68,519,14528,8417,592,124,694,0,0,0,0,0,"0","No","No","No","No","No","No","Whitey Lockman",1666,5940,6590,1658,1273,222,49,114,836,563,552,15,383,19,15,64,68,43,27,0.279,0.084,0.058,1.44,0.342,0.391,0.732,0.111,0.283,0.338,11.9,96,3.9,-56,104,90,60,100,95,80,101,1,0,0,0,0,0
"483","manushe01",1008089,"OF","1","Live Ball",11,0,0,3842,105,83,26,0,0,0,0,0,"0","No","No","No","No","No","No","Heinie Manush",2008,7654,8416,2524,1763,491,160,110,1287,1183,506,0,345,70,0,186,11,114,58,0.33,0.06,0.041,1.47,0.377,0.479,0.856,0.149,0.335,0.39,43.3,119,6,-75.1,114,67,61,105,116,120,111,1,0,0,0,0,0
"484","martibi02",1008155,"2B","0","Expansion",96,609,15968,2022,2252,109,613,0,0,0,0,0,"0","No","No","No","No","No","No","Billy Martin",1021,3419,3717,877,648,137,28,64,425,333,188,8,355,32,23,55,96,34,29,0.257,0.051,0.096,0.53,0.3,0.369,0.669,0.113,0.269,0.301,3.9,80,4.3,9.6,97,52,88,88,93,84,96,1,0,0,0,0,0
"485","matthga01",1008255,"LF","0","Free Agency",179,1852,47252,3226,135,112,17,0,0,0,0,0,"0","No","No","No","No","No","No","Gary Matthews",2033,7147,8189,2011,1407,319,51,234,1083,978,940,46,1125,21,62,19,180,183,74,0.281,0.115,0.137,0.84,0.364,0.439,0.802,0.157,0.304,0.361,30.7,121,4.9,-181.2,106,129,108,110,113,127,106,1,0,0,0,0,0
"486","mcbriba01",1008340,"RF","0","Free Agency",64,907,23549,2163,59,25,12,0,0,0,0,0,"0","No","No","No","No","No","No","Bake McBride",1071,3853,4202,1153,868,167,55,63,548,430,248,28,457,40,39,22,64,183,63,0.299,0.059,0.109,0.54,0.345,0.42,0.765,0.121,0.323,0.343,21.3,111,6.8,3.2,113,66,89,104,108,97,113,1,0,0,0,0,0
"487","meltobi01",1008754,"3B","0","Free Agency",94,999,26038,1178,2079,149,217,0,0,0,0,0,"0","No","No","No","No","No","No","Bill Melton",1144,3971,4558,1004,673,162,9,160,496,591,480,29,669,44,43,20,94,23,24,0.253,0.105,0.147,0.72,0.337,0.419,0.756,0.166,0.265,0.343,19.4,113,2.5,-27.4,99,117,113,103,111,136,95,1,0,0,0,0,0
"488","mondera01",1314,"RF","0","Steroids",93,1471,39094,2932,112,76,23,0,0,0,0,0,"0","No","No","No","No","No","No","Raul Mondesi",1525,5814,6369,1589,950,319,49,271,909,860,475,50,1130,41,37,2,93,229,92,0.273,0.075,0.177,0.42,0.331,0.485,0.815,0.212,0.296,0.349,26.5,112,6.1,-49.3,101,84,110,97,113,134,99,1,2,0,0,0,0
"489","montawi01",1009062,"CF","0","Free Agency",162,1448,38698,10764,747,104,969,0,0,0,0,0,"0","No","No","No","No","No","No","Willie Montanez",1632,5843,6407,1604,1161,279,25,139,645,802,465,103,751,24,65,10,162,32,42,0.275,0.073,0.117,0.62,0.327,0.402,0.729,0.128,0.292,0.325,6.7,99,2.7,-131.7,104,82,93,99,104,103,102,1,0,0,0,0,0
"490","motama01",1009259,"LF","0","Free Agency",99,792,22451,1481,83,35,16,2,0,0,0,0,"0","No","No","No","No","No","No","Manny Mota",1536,3779,4227,1149,941,125,52,31,496,438,289,43,320,28,36,95,99,50,42,0.304,0.068,0.076,0.9,0.355,0.389,0.744,0.085,0.323,0.334,15,112,4.7,-60.3,117,80,55,109,101,68,113,1,0,0,0,0,0
"491","nevinph01",1049,"3B","0","Modern",112,994,25668,3708,1122,112,350,25,0,71,27,0,"0","No","No","No","No","No","No","Phil Nevin",1217,4188,4703,1131,708,209,6,208,584,743,449,30,1019,30,33,3,112,18,5,0.27,0.095,0.217,0.44,0.343,0.472,0.814,0.202,0.308,0.35,15.1,112,2.5,-70.6,100,104,133,100,108,121,103,1,0,0,0,0,0
"492","penaca01",934,"1B","0","Modern",71,1308,34993,10900,906,71,1140,0,0,0,0,0,"0","No","No","No","No","No","No","Carlos Pena",1493,4949,5893,1146,603,231,26,286,745,818,817,51,1577,75,45,6,71,29,22,0.232,0.139,0.268,0.52,0.346,0.462,0.808,0.231,0.275,0.35,18.9,117,3.5,-137.8,87,165,155,104,110,149,92,1,1,0,0,1,0
"493","pendlte01",1010157,"3B","0","Steroids",178,1754,46188,1386,3891,238,312,0,0,0,0,0,"0","No","No","No","No","No","No","Terry Pendleton",1893,7032,7637,1897,1362,356,39,140,851,946,486,77,979,15,67,37,178,127,59,0.27,0.064,0.128,0.5,0.316,0.391,0.707,0.121,0.294,0.312,28.2,91,4.5,110.2,102,72,87,95,98,90,101,1,3,1,0,0,0
"494","peskyjo01",1010219,"SS","0","Integration",82,35,896,1987,3114,178,594,0,0,0,0,0,"0","No","No","No","No","No","No","Johnny Pesky",1270,4745,5516,1455,1162,226,50,17,867,404,662,0,218,25,1,83,82,53,49,0.307,0.12,0.04,3.04,0.394,0.386,0.78,0.079,0.319,0.372,32,111,4.7,64.5,114,112,46,113,100,66,113,1,0,0,0,0,0
"495","pinielo01",1010356,"LF","0","Free Agency",209,1319,34579,2546,106,52,16,0,0,0,0,0,"0","No","No","No","No","No","No","Lou Piniella",1747,5867,6362,1705,1257,305,41,102,651,766,368,82,541,31,61,35,210,32,41,0.291,0.058,0.085,0.68,0.333,0.409,0.741,0.118,0.303,0.33,12.3,107,3,-126.2,112,66,67,102,107,95,109,1,0,0,0,0,0
"496","puhlte01",1010562,"RF","0","Free Agency",59,1193,32034,2585,57,18,19,0,0,0,0,0,"0","No","No","No","No","No","No","Terry Puhl",1531,4855,5480,1361,1017,226,56,62,676,435,505,49,507,26,36,57,59,217,99,0.28,0.092,0.093,1,0.349,0.388,0.737,0.108,0.301,0.332,26.7,113,6.1,-9.9,106,106,71,106,100,87,105,1,0,0,0,0,0
"497","rayjo01",1010727,"2B","0","Free Agency",126,1260,34003,2757,3836,123,828,0,0,0,0,0,"0","No","No","No","No","No","No","Johnny Ray",1353,5188,5664,1502,1119,294,36,53,604,594,353,39,329,12,56,48,126,80,49,0.29,0.062,0.058,1.07,0.333,0.391,0.724,0.101,0.298,0.322,24,100,4.1,46.3,110,71,42,101,100,79,103,1,0,0,0,1,0
"498","remyje01",1010828,"2B","0","Free Agency",83,1100,28853,2293,3243,110,744,0,0,0,0,0,"0","No","No","No","No","No","No","Jerry Remy",1154,4455,4963,1226,1041,140,38,7,605,329,356,10,404,4,32,116,83,208,99,0.275,0.072,0.081,0.88,0.327,0.328,0.656,0.053,0.299,0.301,11,83,5.9,37.2,105,85,65,100,84,42,106,1,0,0,0,0,0
"499","ricede01",1010894,"C","0","Expansion",103,270,6850,5353,537,75,72,65,57,65,36,6,"0","No","No","No","No","No","No","Del Rice",1309,3826,4312,908,632,177,20,79,342,441,382,23,522,34,7,63,103,2,3,0.237,0.089,0.121,0.73,0.312,0.356,0.668,0.119,0.256,0.31,8.8,78,2.1,65.2,88,94,127,91,88,87,92,1,0,0,0,0,0
