"","playerID","fg_playerID","POS","inducted","play_era","G","AB","R","H","X2B","X3B","HR","RBI","SB","CS","BB","SO","IBB","HBP","SH","SF","GIDP","GS","InnOuts","PO","A","E","DP","PB","WP","SB_against","CS_for","ZR","PA","BA","1B","SLG","OBP","OPS","SO%","BB%","BB:SO","Range","Triple Crown","500_hr","3000_hit","1500_runs","1500_rbi","2500_G","ped_use","ISO","BABIP","wOBA","WAR","wRC+","all_star_appearances","num_gold_gloves","num_mvp","num_ws_mvp","silver_slugger","hank_aaron_award"
"404","myerbu01",1009415,"2B","0","Integration",1923,7038,1174,2131,353,130,38,850,156,109,965,428,0,33,151,0,12,0,0,4224,5152,312,1134,0,0,0,0,0,8036,0.30278488206877,1610,0.406081273088946,0.389372822299652,0.795454095388597,0.0532603285216526,0.120084619213539,2.25467289719626,4.87571502860114,"0","No","No","No","No","No","No",0.103,0.318,0.373,44.2,110,2,NA,NA,NA,NA,NA
"405","olerujo01",1093,"1B","0","Steroids",2234,7592,1139,2239,500,13,255,1230,11,14,1275,1016,157,88,12,96,232,1929,51690,16165,1418,82,1581,0,0,0,0,0,9051,0.294915700737619,1471,0.464963119072708,0.397967075461275,0.862930194533983,0.112252789746989,0.140868412330129,1.25492125984252,7.87063563115488,"0","No","No","No","No","No","No",0.17,0.309,0.377,57.3,130,2,3,NA,NA,NA,NA
"406","parrila01",1010020,"RF","0","Free Agency",1891,6792,850,1789,360,33,256,992,30,36,529,1359,79,42,31,56,187,1420,37391,1700,1978,195,186,0,0,0,0,0,7419,0.263398115429918,1140,0.439193168433451,0.318102170103788,0.757295338537239,0.183178325919935,0.0713034101630948,0.38925680647535,1.94500264410365,"0","No","No","No","No","No","No",0.176,0.293,0.334,16.9,105,2,NA,NA,NA,NA,NA
"407","petrori01",1010245,"SS","0","Expansion",1553,5390,653,1352,237,22,210,773,10,22,661,926,61,26,36,57,127,1484,38746,1886,3750,176,589,0,0,0,0,0,6134,0.250834879406308,883,0.419851576994434,0.332409520704271,0.752261097698705,0.150961851972612,0.107760026084121,0.713822894168467,3.62910495814552,"0","No","No","No","No","No","No",0.169,0.265,0.338,39.4,108,2,NA,NA,NA,NA,NA
"408","pinsova01",1010360,"CF","0","Expansion",2469,9645,1365,2757,485,127,256,1169,305,122,574,1196,69,54,52,78,164,2336,62384,5145,173,101,33,0,0,0,0,0,10351,0.285847589424572,1889,0.442094349403836,0.327021543812192,0.769115893216028,0.115544391846198,0.0554535793643126,0.479933110367893,2.15390846496557,"0","No","No","No","No","No","No",0.156,0.302,0.34,47.3,110,2,1,NA,NA,NA,NA
"409","polanpl01",1176,"2B","0","Modern",1927,7214,1009,2142,348,32,104,723,81,30,429,538,13,101,86,56,201,1695,46023,2767,4505,76,914,0,0,0,0,0,7800,0.296922650401996,1658,0.397283060715276,0.342564102564103,0.739847163279378,0.068974358974359,0.055,0.797397769516729,3.77374156720291,"0","No","No","No","No","No","No",0.1,0.307,0.327,38.4,97,2,2,NA,NA,1,NA
"410","roberbr01",166,"2B","0","Modern",1418,5531,850,1527,367,39,97,542,285,73,609,844,26,13,48,49,82,1324,34965,2268,3858,97,876,0,0,0,0,0,6202,0.276080274814681,1024,0.409148436087507,0.346501128668172,0.755649564755678,0.136085133827797,0.0981941309255079,0.721563981042654,4.32016925246826,"0","No","No","No","No","No","No",0.133,0.308,0.332,29.7,101,2,NA,NA,NA,NA,NA
"411","ruthba01",1011327,"OF","1","Live Ball",2503,8398,2174,2873,506,136,714,2217,123,117,2062,1330,0,43,113,0,2,0,0,4692,215,164,65,0,0,0,0,0,10503,0.342105263157895,1517,0.68980709692784,0.473959821003523,1.16376691793136,0.126630486527659,0.196324859563934,1.55037593984962,1.96044746304435,"0","Yes","No","Yes","Yes","Yes","No",0.348,0.34,0.513,167,194,2,NA,1,NA,NA,NA
"412","sauerha01",1011459,"LF","0","Integration",1399,4796,709,1278,200,19,288,876,11,4,561,714,7,34,9,14,107,405,10162,2711,139,74,48,0,0,0,0,0,5405,0.266472060050042,771,0.496246872393661,0.346530989824237,0.842777862217898,0.132099907493062,0.103792784458834,0.785714285714286,2.03716940671909,"0","No","No","No","No","No","No",0.23,0.26,0.38,25.1,121,2,NA,1,NA,NA,NA
"413","selkige01",1011732,"OF","0","Integration",846,2790,503,810,131,41,108,576,49,32,486,319,0,23,23,0,10,0,0,1559,55,38,18,0,0,0,0,0,3299,0.290322580645161,530,0.482795698924731,0.399818126705062,0.882613825629793,0.0966959684752955,0.147317368899667,1.52351097178683,1.90780141843972,"0","No","No","No","No","No","No",0.192,0.297,0.405,23.8,127,2,NA,NA,NA,NA,NA
"414","sexsori01",709,"1B","0","Modern",1367,4928,748,1286,260,17,306,943,14,13,588,1313,31,52,0,36,144,1258,33253,9838,950,61,951,0,0,0,0,0,5604,0.260957792207792,703,0.506899350649351,0.343683083511777,0.850582434161128,0.23429693076374,0.104925053533191,0.447829398324448,7.89173372348208,"0","No","No","No","No","No","No",0.246,0.293,0.363,16.8,118,2,NA,NA,NA,NA,NA
"415","tettlmi01",1012939,"C","0","Steroids",1485,4698,711,1132,210,16,245,732,23,29,949,1307,72,30,21,47,86,1012,26514,4951,408,55,109,64,0,581,236,0,5724,0.240953597275436,661,0.448914431673052,0.368798043326345,0.817712474999398,0.228336827393431,0.165793151642208,0.726090283091048,3.60875420875421,"0","No","No","No","No","No","No",0.208,0.278,0.363,28.5,122,2,NA,NA,NA,3,NA
"416","thompro01",1013023,"2B","0","Steroids",1304,4612,671,1187,238,39,119,458,103,62,439,987,8,66,99,19,72,1240,32163,2611,3705,110,873,0,0,0,0,0,5136,0.257372072853426,791,0.403295750216826,0.329439252336449,0.732735002553274,0.192172897196262,0.0854750778816199,0.444782168186424,4.84355828220859,"0","No","No","No","No","No","No",0.146,0.303,0.33,28.3,108,2,1,NA,NA,1,NA
"417","thornan01",1013037,"1B","0","Free Agency",1565,5291,792,1342,244,22,253,895,48,37,876,851,69,41,14,71,129,701,18773,6239,502,52,558,0,0,0,0,0,6279,0.253638253638254,823,0.451521451521452,0.35977066411849,0.811292115639942,0.135531135531136,0.139512661251792,1.02937720329025,4.3073482428115,"0","No","No","No","No","No","No",0.198,0.256,0.361,23.8,122,2,NA,NA,NA,1,NA
"418","traynpi01",1013165,"3B","1","Live Ball",1941,7559,1183,2416,371,164,58,1273,158,46,472,278,0,31,231,0,47,0,0,2390,3672,348,318,0,0,0,0,0,8062,0.319618997221855,1823,0.435110464347136,0.362068965517241,0.797179429864377,0.0344827586206897,0.0585462664351278,1.69784172661871,3.1231324059763,"0","No","No","No","No","No","No",0.115,0.326,0.366,37.9,107,2,NA,NA,NA,NA,NA
"419","venturo01",854,"3B","0","Steroids",2079,7064,1006,1885,338,14,294,1182,24,38,1075,1179,132,23,33,76,176,1885,50144,2215,3616,227,430,0,0,0,0,0,8238,0.266845979614949,1239,0.443516421291053,0.362102452051469,0.805618873342522,0.143117261471231,0.130492838067492,0.911789652247668,2.8047138047138,"0","No","No","No","No","No","No",0.177,0.281,0.351,56.7,113,2,6,NA,NA,NA,NA
"420","victosh01",1677,"CF","0","Modern",1299,4630,731,1274,231,70,108,489,231,46,381,626,12,81,52,20,60,1104,30079,2613,76,15,23,0,0,0,0,0,5112,0.275161987041037,865,0.425269978401728,0.339593114241002,0.764863092642729,0.12245696400626,0.0745305164319249,0.608626198083067,2.07005388760585,"0","No","No","No","No","No","No",0.15,0.298,0.336,29.3,104,2,3,NA,NA,NA,NA
"421","walkeha01",1013521,"OF","0","Integration",807,2651,385,786,126,37,10,214,42,0,245,175,0,7,78,0,32,1,27,1712,75,57,20,0,0,0,0,0,2903,0.296491889852886,613,0.383251603168616,0.357561143644506,0.740812746813121,0.0602824664140544,0.0843954529796762,1.4,2.21437422552664,"0","No","No","No","No","No","No",0.087,0.315,0.351,10.8,104,2,NA,NA,NA,NA,NA
"422","washicl01",1013654,"RF","0","Free Agency",1912,6787,926,1884,334,69,164,824,312,134,468,1266,77,36,25,51,140,1579,42107,3198,104,91,22,0,0,0,0,0,7342,0.277589509356122,1317,0.419625755120082,0.325251974938709,0.744877730058791,0.172432579678562,0.0637428493598474,0.369668246445498,1.72698744769874,"0","No","No","No","No","No","No",0.142,0.318,0.33,16.9,105,2,NA,NA,NA,NA,NA
"423","watsobo01",1013677,"LF","0","Free Agency",1832,6185,802,1826,307,41,184,989,27,28,653,796,98,48,11,65,173,1568,40030,9848,679,110,773,4,0,5,1,0,6951,0.295230396119644,1294,0.447372675828618,0.363544813695871,0.810917489524489,0.114515896993238,0.0939433175082722,0.82035175879397,5.74617903930131,"0","No","No","No","No","No","No",0.152,0.312,0.362,31.1,128,2,NA,NA,NA,NA,NA
"424","westrwe01",1013812,"C","0","Integration",919,2322,302,503,59,8,96,315,10,5,489,514,9,19,11,8,60,220,5732,3639,418,62,82,61,30,49,42,4,2838,0.216623600344531,340,0.372954349698536,0.356236786469345,0.72919113616788,0.181113460183228,0.1723044397463,0.95136186770428,4.4145810663765,"0","No","No","No","No","No","No",0.156,0.237,0.344,14.9,99,2,NA,NA,NA,NA,NA
"425","whitebu01",1013856,"2B","0","Integration",924,3316,415,883,100,31,17,245,51,0,150,138,0,29,67,0,90,0,0,2018,2556,138,486,0,0,0,0,0,3495,0.266284680337756,735,0.330518697225573,0.303862660944206,0.634381358169779,0.0394849785407725,0.0429184549356223,1.08695652173913,4.95021645021645,"0","No","No","No","No","No","No",0.064,0.274,0.297,6.5,71,2,NA,NA,NA,NA,NA
"426","whitero01",1013890,"LF","0","Free Agency",1881,6650,964,1803,300,51,160,758,233,117,934,708,66,29,53,69,123,1632,43458,3443,122,52,19,0,0,0,0,0,7682,0.271127819548872,1292,0.403759398496241,0.360062483728196,0.763821882224436,0.092163499088779,0.121582921114293,1.31920903954802,1.89526847421584,"0","No","No","No","No","No","No",0.133,0.281,0.347,41,123,2,NA,NA,NA,NA,NA
"427","wilsoji01",1014088,"C","0","Live Ball",1525,4778,580,1358,252,32,32,621,86,9,356,280,0,18,101,0,37,0,0,4972,935,142,158,88,0,0,0,0,5152,0.284219338635412,1042,0.37044788614483,0.336180124223602,0.706628010368433,0.0543478260869565,0.0690993788819876,1.27142857142857,3.87344262295082,"0","No","No","No","No","No","No",0.086,0.297,0.33,9.8,80,2,NA,NA,NA,NA,NA
"428","wilsowi02",1014113,"CF","0","Steroids",2154,7731,1169,2207,281,147,41,585,668,134,425,1144,27,62,64,35,90,1792,48317,5060,76,67,15,0,0,0,0,0,8253,0.285474065450783,1738,0.375759927564351,0.32642675390767,0.702186681472021,0.138616260753665,0.0514964255422271,0.371503496503497,2.38440111420613,"0","No","No","No","No","No","No",0.09,0.329,0.315,37.8,94,2,1,NA,NA,2,NA
"429","ziskri01",1014455,"RF","0","Free Agency",1453,5144,681,1477,245,26,207,792,8,15,533,910,52,12,7,41,138,882,23058,1680,68,33,20,0,0,0,0,0,5730,0.287130637636081,999,0.465590979782271,0.352879581151832,0.818470560934103,0.158813263525305,0.0930191972076789,0.585714285714286,1.20302821748107,"0","No","No","No","No","No","No",0.178,0.312,0.365,27.3,127,2,NA,NA,NA,NA,NA
"430","aurilri01",1106,"SS","0","Modern",1652,5721,745,1576,301,22,186,756,23,18,450,861,22,24,36,47,140,1416,37603,3079,3516,159,933,0,0,0,0,0,6242,0.275476315329488,1067,0.433315853871701,0.328420378083947,0.761736231955648,0.137936558795258,0.0720922781159885,0.522648083623693,3.99213075060533,"0","No","No","No","No","No","No",0.158,0.294,0.331,25.8,98,1,NA,NA,NA,1,NA
"431","ausmubr01",546,"C","0","Modern",1971,6279,718,1579,270,34,80,607,102,53,634,1034,69,69,82,37,201,1767,47620,12856,960,80,133,61,0,894,480,0,7019,0.251473164516643,1195,0.343526039178213,0.325117538110842,0.668643577289055,0.147314432255307,0.0903262573016099,0.613152804642166,7.00963977676306,"0","No","No","No","No","No","No",0.092,0.288,0.299,17.6,76,1,3,NA,NA,NA,NA
"432","baylodo01",1000700,"LF","0","Free Agency",2292,8198,1236,2135,366,28,338,1276,285,120,805,1069,91,267,16,115,196,911,24229,2716,110,58,80,0,0,0,0,0,9385,0.260429373017809,1403,0.435594047328617,0.341715503462973,0.777309550791589,0.113905167820991,0.0857751731486414,0.753040224508887,1.23298429319372,"0","No","No","No","No","No","No",0.175,0.26,0.347,29.4,118,1,NA,1,NA,3,NA
"433","belanma01",1000786,"SS","0","Free Agency",2016,5784,676,1316,175,33,20,389,167,75,576,839,22,42,155,45,83,1691,46382,3040,5831,211,1061,0,0,0,0,0,6447,0.227524204702628,1088,0.279564315352697,0.29998448890957,0.579548804262267,0.130138048704824,0.0893438808748255,0.686531585220501,4.40029761904762,"0","No","No","No","No","No","No",0.052,0.261,0.272,34.9,71,1,8,NA,NA,NA,NA
"434","berryke01",1000908,"CF","0","Expansion",1383,4136,422,1053,150,23,58,343,45,46,298,569,31,30,64,17,108,1098,30556,2722,85,30,15,0,0,0,0,0,4481,0.254593810444874,822,0.344052224371373,0.308190136130328,0.652242360501701,0.126980584690917,0.0665030127203749,0.523725834797891,2.0296456977585,"0","No","No","No","No","No","No",0.089,0.282,0.296,13.1,91,1,2,NA,NA,NA,NA
"435","bluegos01",1001090,"3B","0","Live Ball",1867,6440,883,1751,276,67,43,848,140,87,723,515,0,71,218,0,2,0,0,2278,3926,250,448,0,0,0,0,0,7234,0.271894409937888,1365,0.355590062111801,0.351810893005253,0.707400955117054,0.0711915952446779,0.0999447055570915,1.40388349514563,3.32297803963578,"0","No","No","No","No","No","No",0.084,0.29,0.336,26.5,89,1,NA,NA,NA,NA,NA
"436","booneaa01",311,"3B","0","Modern",1152,3871,519,1017,216,17,126,555,107,30,303,707,20,80,39,36,74,1017,27095,1348,2033,139,259,0,0,0,0,0,4290,0.262722810643245,658,0.4249547920434,0.326340326340326,0.751295118383726,0.164801864801865,0.0706293706293706,0.428571428571429,2.93489583333333,"0","No","No","No","No","No","No",0.162,0.29,0.327,10,93,1,NA,NA,NA,NA,NA
"437","brosisc01",1001477,"RF","0","Steroids",1146,3889,544,1001,200,8,141,531,57,30,348,699,12,47,31,41,84,1054,28295,1219,1821,119,222,0,0,0,0,0,4325,0.257392645924402,652,0.421702237078941,0.322774566473988,0.744476803552929,0.161618497109827,0.0804624277456647,0.497854077253219,2.65270506108202,"0","No","No","No","No","No","No",0.164,0.278,0.326,15.7,94,1,1,NA,1,NA,NA
"438","bucknbi01",1001625,"LF","0","Free Agency",2517,9397,1077,2715,498,49,174,1208,183,73,450,453,111,42,47,97,247,2112,55942,15126,1379,146,1203,0,0,0,0,0,9986,0.288921996381824,1994,0.407896137065021,0.321149609453235,0.729045746518255,0.0453635089124775,0.0450630883236531,0.993377483443709,6.55740961462058,"0","No","No","No","No","Yes","No",0.119,0.287,0.323,18.8,97,1,NA,NA,NA,NA,NA
"439","buhneja01",1001638,"RF","0","Steroids",1472,5013,797,1273,233,19,310,965,6,24,792,1406,41,56,12,54,123,1352,35220,2537,100,33,28,0,0,0,0,0,5915,0.253939756632755,711,0.493516856173948,0.358579881656805,0.852096737830752,0.237700760777684,0.133896872358411,0.563300142247511,1.7914402173913,"0","No","No","No","No","No","No",0.24,0.287,0.371,22.3,123,1,1,NA,NA,NA,NA
"440","bumbral01",1001649,"CF","0","Free Agency",1496,5053,778,1422,220,52,54,402,254,92,471,709,30,21,44,30,74,1140,29974,2975,68,44,10,0,0,0,0,0,5575,0.281416980011874,1096,0.377597466851375,0.343318385650224,0.7209158525016,0.127174887892377,0.0844843049327354,0.664315937940762,2.03409090909091,"0","No","No","No","No","No","No",0.096,0.317,0.328,22.6,106,1,NA,NA,NA,NA,NA
"441","burnije01",867,"RF","0","Modern",1694,5710,917,1447,298,29,315,981,74,58,739,1376,75,78,9,43,99,1502,39625,2913,93,71,18,0,0,0,0,0,6570,0.253415061295972,805,0.481260945709282,0.344596651445967,0.825857597155248,0.209436834094368,0.11248097412481,0.537063953488372,1.77449822904368,"0","No","No","No","No","No","No",0.228,0.279,0.354,25.1,110,1,NA,NA,NA,NA,NA
"442","butlebr01",1001772,"CF","0","Steroids",2213,8180,1359,2375,277,131,54,578,558,257,1129,907,23,38,147,51,62,2080,54791,5296,122,41,32,0,0,0,0,0,9398,0.290342298288509,1913,0.376039119804401,0.376888699723345,0.752927819527746,0.0965098957224941,0.120131942966589,1.24476295479603,2.44826028016268,"0","No","No","No","No","No","No",0.086,0.319,0.344,42.2,115,1,NA,NA,NA,NA,NA
"443","camermi01",1070,"CF","0","Modern",1955,6839,1064,1700,383,59,278,968,297,83,867,1901,19,87,31,60,114,1807,48572,4954,76,71,21,0,0,0,0,0,7853,0.248574352975581,980,0.443778330165229,0.337960015280784,0.781738345446013,0.242073093085445,0.110403667388259,0.456075749605471,2.57289002557545,"0","No","No","No","No","No","No",0.195,0.301,0.341,50.6,107,1,3,NA,NA,NA,NA
"444","cannich01",1001915,"C","0","Expansion",740,1950,132,458,66,12,18,169,3,17,241,354,35,7,28,14,67,617,15970,3162,333,62,42,50,109,255,174,21,2212,0.234871794871795,362,0.308717948717949,0.319168173598553,0.627886122316502,0.16003616636528,0.108951175406872,0.680790960451977,4.72297297297297,"0","No","No","No","No","No","No",0.074,0.276,0.287,6.7,78,1,NA,NA,NA,NA,NA
"445","cartyri01",1002025,"LF","0","Free Agency",1651,5606,712,1677,278,17,204,890,21,26,642,663,65,13,3,54,206,853,21127,1846,65,51,52,2,5,6,5,0,6315,0.299143774527292,1178,0.463967178023546,0.369279493269992,0.833246671293538,0.104988123515439,0.10166270783848,0.968325791855204,1.15748031496063,"0","No","No","No","No","No","No",0.165,0.307,0.371,34.7,132,1,NA,NA,NA,NA,NA
"446","casanpa01",1002030,"C","0","Expansion",859,2786,214,627,87,12,50,252,2,10,101,430,25,9,10,24,78,729,19832,4040,395,69,65,65,135,314,210,21,2920,0.22505384063173,478,0.318736539842067,0.252397260273973,0.57113380011604,0.147260273972603,0.0345890410958904,0.234883720930233,5.16298020954598,"0","No","No","No","No","No","No",0.094,0.248,0.255,1.5,60,1,NA,NA,NA,NA,NA
"447","chambch01",1002119,"1B","0","Free Agency",2175,7571,912,2109,392,42,185,972,40,35,632,926,99,27,19,56,166,1898,50871,17771,1351,130,1687,0,0,0,0,0,8286,0.278562937524766,1490,0.414740457007,0.334057446294955,0.748797903301956,0.111754767076997,0.0762732319575187,0.682505399568035,8.79172413793103,"0","No","No","No","No","No","No",0.136,0.295,0.334,25.9,108,1,1,NA,NA,NA,NA
"448","chapmsa01",1002152,"OF","0","Integration",1368,4988,754,1329,210,52,180,773,41,38,562,682,0,15,35,0,137,0,0,3727,120,111,32,0,0,0,0,0,5565,0.266439454691259,887,0.437650360866079,0.342497753818509,0.780148114684587,0.122551662174304,0.100988319856244,0.824046920821114,2.81213450292398,"0","No","No","No","No","No","No",0.171,0.278,0.36,18.3,103,1,NA,NA,NA,NA,NA
"449","clarkto02",182,"1B","0","Modern",1559,4532,629,1188,233,11,251,824,6,9,527,1209,55,21,0,40,133,1022,27724,9351,709,75,927,0,0,0,0,0,5120,0.262135922330097,693,0.484554280670786,0.3390625,0.823616780670785,0.2361328125,0.1029296875,0.435897435897436,6.45285439384221,"0","No","No","No","No","No","No",0.222,0.301,0.352,12.1,109,1,NA,NA,NA,NA,NA
"450","claytro01",226,"SS","0","Modern",2108,7379,935,1904,363,55,110,723,231,100,565,1415,34,45,113,62,218,1971,52141,3096,5904,242,1224,0,0,0,0,0,8051,0.25802954329855,1376,0.366851876948096,0.312259346665011,0.679111223613106,0.175754564650354,0.0701776176872438,0.399293286219081,4.26944971537002,"0","No","No","No","No","No","No",0.109,0.303,0.3,18.2,76,1,NA,NA,NA,NA,NA
"451","cuyleki01",1002914,"OF","1","Live Ball",1879,7161,1305,2299,394,157,128,1065,328,27,676,752,0,85,176,0,53,0,0,4034,191,121,44,0,0,0,0,0,7922,0.321044546850998,1620,0.473537215472699,0.386266094420601,0.8598033098933,0.0949255238576117,0.085331986872002,0.898936170212766,2.24853645556147,"0","No","No","No","No","No","No",0.152,0.346,0.393,52.9,125,1,NA,NA,NA,NA,NA
"452","davalvi01",1003012,"CF","0","Free Agency",1458,4017,510,1122,160,37,36,329,125,58,212,422,29,10,32,25,43,857,24659,2389,82,36,45,0,0,0,0,0,4264,0.279312920089619,889,0.364451082897685,0.315196998123827,0.679648081021512,0.098968105065666,0.049718574108818,0.502369668246445,1.69478737997257,"0","No","No","No","No","No","No",0.085,0.303,0.304,12.8,93,1,1,NA,NA,NA,NA
"453","decindo01",1003123,"3B","0","Free Agency",1649,5809,778,1505,312,29,237,879,58,48,618,904,57,21,22,64,176,1543,40737,1483,3344,206,370,0,0,0,0,0,6512,0.259080736787743,927,0.445171285935617,0.329238329238329,0.774409615173946,0.138820638820639,0.0949017199017199,0.683628318584071,2.92722862340813,"0","No","No","No","No","No","No",0.186,0.268,0.342,40.5,114,1,NA,NA,NA,1,NA
"454","disarga01",1003322,"SS","0","Steroids",1086,3744,444,966,186,20,28,355,47,44,154,306,0,36,77,21,105,1066,28179,1648,3197,131,675,0,0,0,0,0,3955,0.258012820512821,732,0.340811965811966,0.292288242730721,0.633100208542686,0.077370417193426,0.0389380530973451,0.503267973856209,4.46132596685083,"0","No","No","No","No","No","No",0.083,0.273,0.283,7,65,1,NA,NA,NA,NA,NA
"455","downibr01",1003451,"LF","0","Free Agency",2344,7853,1188,2099,360,28,275,1073,50,44,1197,1127,55,129,60,70,197,1364,35469,4881,373,51,33,26,0,519,264,0,9249,0.267286387367885,1436,0.42531516617853,0.370310303816629,0.795625469995159,0.121851010920099,0.129419396691534,1.06211180124224,2.24146757679181,"0","No","No","No","No","No","No",0.158,0.28,0.36,48.4,124,1,NA,NA,NA,NA,NA
"456","dropowa01",1003510,"1B","0","Expansion",1288,4124,478,1113,168,22,152,704,5,6,328,582,12,24,22,23,166,500,13540,9173,674,84,969,0,0,0,0,0,4499,0.26988360814743,771,0.431862269641125,0.325627917314959,0.757490186956084,0.129362080462325,0.0729050900200044,0.563573883161512,7.64518633540373,"0","No","No","No","No","No","No",0.162,0.282,0.341,6.7,98,1,NA,NA,NA,NA,NA
"457","floydcl01",518,"LF","0","Modern",1621,5319,824,1479,340,23,233,865,148,43,601,1064,87,91,4,48,85,1267,32504,2881,134,63,79,0,0,0,0,0,6059,0.278059785673999,883,0.482045497273924,0.358309952137316,0.84035544941124,0.175606535731969,0.099191285690708,0.56484962406015,1.85996298581123,"0","No","No","No","No","No","No",0.204,0.306,0.36,24.7,118,1,NA,NA,NA,NA,NA
"458","gosligo01",1004893,"OF","1","Live Ball",2287,8656,1483,2735,500,173,248,1609,175,89,949,585,0,55,162,0,0,0,0,4805,225,210,47,0,0,0,0,0,9660,0.315965804066543,1814,0.499653419593346,0.387060041407867,0.886713461001213,0.0605590062111801,0.09824016563147,1.62222222222222,2.19938784433756,"0","No","No","No","Yes","No","No",0.184,0.318,0.403,64.1,126,1,NA,NA,NA,NA,NA
"459","grudzma01",653,"2B","0","Modern",1802,7052,946,2040,391,36,90,640,133,52,364,954,24,105,40,42,174,1731,45313,2945,4975,185,1097,0,0,0,0,0,7563,0.289279636982416,1523,0.39322178105502,0.33174666137776,0.72496844243278,0.126140420468068,0.0481290493190533,0.381551362683438,4.39511653718091,"0","No","No","No","No","No","No",0.104,0.322,0.32,23.2,91,1,1,NA,NA,NA,NA
"460","hafeych01",1005191,"OF","1","Live Ball",1283,4625,777,1466,341,67,164,833,70,7,372,477,0,33,83,0,28,0,0,2527,106,80,23,0,0,0,0,0,5030,0.316972972972973,894,0.526054054054054,0.371968190854871,0.898022244908925,0.094831013916501,0.0739562624254473,0.779874213836478,2.05222135619641,"0","No","No","No","No","No","No",0.209,0.327,0.402,32.8,131,1,NA,NA,NA,NA,NA
"461","hargrmi01",1005361,"1B","0","Free Agency",1666,5564,783,1614,266,28,80,686,24,37,965,550,75,53,44,67,154,1419,37842,11603,1027,123,1043,0,0,0,0,0,6649,0.290079079798706,1240,0.391085549964055,0.395848999849601,0.786934549813656,0.0827192058956234,0.145134606707776,1.75454545454545,7.58103241296519,"0","No","No","No","No","No","No",0.101,0.307,0.36,31,124,1,NA,NA,NA,NA,NA
"462","harpeto01",1005383,"LF","0","Expansion",1810,6269,972,1609,256,36,146,567,408,116,753,1080,30,35,76,31,87,1452,38693,2823,787,100,121,0,0,0,0,0,7088,0.256659754346786,1171,0.37884830116446,0.338177200902935,0.717025502067395,0.152370203160271,0.106235891647856,0.697222222222222,1.99447513812155,"0","No","No","No","No","No","No",0.122,0.288,0.327,22.8,104,1,NA,NA,NA,NA,NA
"463","hattogr01",1005496,"3B","0","Integration",1312,4206,562,1068,166,33,91,533,42,9,646,430,5,13,39,8,62,233,6285,1492,2269,142,281,0,0,0,0,0,4873,0.253922967189729,778,0.373989538754161,0.354401805869074,0.728391344623235,0.0882413297763185,0.132567207059306,1.50232558139535,2.86661585365854,"0","No","No","No","No","No","No",0.12,0.265,0.344,15.7,98,1,NA,NA,NA,NA,NA
"464","hendeda01",1005630,"CF","0","Steroids",1538,5130,710,1324,286,17,197,708,50,38,465,1105,19,22,19,41,83,1242,33514,3334,99,55,28,0,0,0,0,0,5658,0.258089668615984,824,0.435672514619883,0.320077765995051,0.755750280614934,0.195298692117356,0.0821845174973489,0.420814479638009,2.23211963589077,"0","No","No","No","No","No","No",0.178,0.291,0.336,26.3,109,1,NA,NA,NA,NA,NA
"465","hickmji02",1005777,"RF","0","Expansion",1421,3974,518,1002,163,25,159,560,17,19,491,832,36,16,25,29,99,1016,27459,3947,392,76,243,0,0,0,0,0,4510,0.252138902868646,655,0.425767488676397,0.334589800443459,0.760357289119856,0.184478935698448,0.108869179600887,0.590144230769231,3.05348346235046,"0","No","No","No","No","No","No",0.174,0.28,0.341,13,108,1,NA,NA,NA,NA,NA
"466","hornebo01",1006026,"3B","0","Free Agency",1020,3777,560,1047,169,8,218,685,14,18,369,512,39,16,1,50,111,998,25467,3641,1440,117,418,0,0,0,0,0,4212,0.277204130262113,652,0.499338099020387,0.339981006647673,0.83931910566806,0.121557454890788,0.0876068376068376,0.720703125,4.98137254901961,"0","No","No","No","No","No","No",0.222,0.268,0.367,19.5,126,1,NA,NA,NA,NA,NA
"467","howelro02",1006104,"3B","0","Free Agency",1112,3791,422,991,183,31,80,454,9,14,318,675,38,23,25,24,86,832,21723,757,1676,141,171,0,0,0,0,0,4156,0.261408599314165,697,0.389343181218676,0.320500481231954,0.70984366245063,0.162415784408085,0.0765158806544755,0.471111111111111,2.18794964028777,"0","No","No","No","No","No","No",0.128,0.298,0.319,9.4,96,1,NA,NA,NA,NA,NA
"468","hrbekke01",1006117,"1B","0","Steroids",1747,6192,903,1749,312,18,293,1086,37,26,838,798,110,26,15,66,165,1567,40982,13725,1051,87,1331,0,0,0,0,0,7122,0.282461240310078,1126,0.48062015503876,0.366891322662174,0.847511477700933,0.112047177759056,0.117663577646728,1.05012531328321,8.45792787635947,"0","No","No","No","No","No","No",0.198,0.282,0.371,37.6,126,1,NA,NA,NA,NA,NA
"469","hundlra01",1006189,"C","0","Free Agency",1061,3442,311,813,118,13,82,381,12,17,271,565,41,13,44,27,92,951,25460,5765,493,61,65,54,137,396,288,9,3753,0.236199883788495,600,0.349506101104009,0.292299493738343,0.641805594842352,0.15054622968292,0.072208899547029,0.479646017699115,5.89820923656927,"0","No","No","No","No","No","No",0.113,0.259,0.289,12.5,75,1,1,NA,NA,NA,NA
